,index,Date.time,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,Power.me,turbine
145303,201889,2017-11-25 20:50:00,8.048150062561035,-0.9957699107375121,-0.09188190719509005,2.702500104904175,1123.5272216796875,2
145308,201894,2017-11-25 21:40:00,8.261748313903809,-0.9581065743570107,-0.2864119274294873,2.367500066757202,1161.2235107421875,2
145309,201895,2017-11-25 21:50:00,8.202552795410156,-0.978478573248511,-0.20634844727682933,2.25,1150.0491943359375,2
145310,201896,2017-11-25 22:00:00,8.280070304870605,-0.9705646893536115,-0.24084057751950289,2.1050000190734863,1140.1729736328125,2
145321,201907,2017-11-25 23:50:00,10.225995063781738,-0.991221935408838,-0.1322084519399476,2.057499885559082,2013.02685546875,2
145328,201914,2017-11-26 01:00:00,11.040499687194824,-0.9999959898750951,-0.002832001717624421,2.257499933242798,2053.859130859375,2
145331,201917,2017-11-26 01:30:00,10.751629829406738,-0.9998883236620822,0.014944571062131668,2.557500123977661,2028.18603515625,2
145338,201924,2017-11-26 02:40:00,10.02507495880127,-0.998148657117806,-0.060821528210992695,2.2049999237060547,1946.059326171875,2
145360,201946,2017-11-26 06:20:00,10.177806854248049,-0.9864426863802437,0.16410614396459441,2.702500104904175,1985.0115966796875,2
145364,201950,2017-11-26 07:00:00,9.03285312652588,-0.997434106649269,0.07159052236696345,2.424999952316284,1598.9500732421875,2
145365,201951,2017-11-26 07:10:00,8.870616912841797,-0.9935274622162383,0.11359217324341074,2.6875,1543.811767578125,2
145370,201956,2017-11-26 08:00:00,9.067564964294434,-0.9999531382928528,0.009680971969529894,3.3500001430511475,1515.314697265625,2
145377,201963,2017-11-26 09:10:00,10.146028518676758,-0.9939577637724496,0.10976321713794357,5.017499923706055,2000.3399658203125,2
145379,201965,2017-11-26 09:30:00,8.191767692565918,-0.9996162152700414,-0.02770238562287199,4.070000171661377,1160.7491455078125,2
145383,201969,2017-11-26 10:10:00,7.6392927169799805,-0.9967670693641779,-0.0803455626101906,4.385000228881836,936.9671020507812,2
145390,201976,2017-11-26 11:20:00,6.0142011642456055,-0.961680247549877,-0.2741734879094024,4.012499809265137,452.0411071777344,2
145404,201990,2017-11-26 13:40:00,6.287368774414063,-0.9499348800559214,-0.31244795351088817,5.929999828338623,543.8190307617188,2
145407,201993,2017-11-26 14:10:00,6.023597240447998,-0.981214835568321,-0.1929182377605415,6.320000171661377,448.8004150390625,2
145409,201995,2017-11-26 14:30:00,5.552409648895264,-0.9724144166266953,-0.23325994584703985,6.642499923706055,357.6339416503906,2
145412,201998,2017-11-26 15:00:00,7.215753555297852,-0.8696703026432346,-0.4936330263469258,6.289999961853027,696.5925903320312,2
145417,202003,2017-11-26 15:50:00,9.46559715270996,-0.933785086451875,-0.3578343364184947,5.432499885559082,1603.009033203125,2
145421,202007,2017-11-26 16:30:00,7.603864669799805,-0.9187263346037217,-0.39489482410587573,4.967499732971191,855.9857788085938,2
145422,202008,2017-11-26 16:40:00,7.666195392608643,-0.9018621666743587,-0.4320238793416763,4.932499885559082,994.3837890625,2
145443,202029,2017-11-26 20:10:00,9.475496292114258,-0.931965585829667,-0.3625467512323969,4.972499847412109,1674.1055908203125,2
145444,202030,2017-11-26 20:20:00,9.712531089782717,-0.8748890300542742,-0.4843234302516154,5.242499828338623,1746.67041015625,2
145454,202040,2017-11-26 22:00:00,7.843177795410156,-0.5198213194521486,-0.8542750118334419,5.494999885559082,937.1751708984376,2
145458,202044,2017-11-26 22:40:00,8.774267196655273,-0.6418260130516444,-0.7668502911065694,5.445000171661377,1531.359130859375,2
145469,202055,2017-11-27 00:30:00,9.356823921203612,-0.5882660423264168,-0.8086674615969252,6.674999713897705,1694.70849609375,2
145482,202068,2017-11-27 02:40:00,10.217595100402832,-0.6965855711486275,-0.71747372221395,8.132499694824219,1845.981201171875,2
145485,202071,2017-11-27 03:10:00,11.748013496398926,-0.7686790071379117,-0.6396347270008675,8.470000267028809,2041.164306640625,2
145498,202084,2017-11-27 05:20:00,9.99845027923584,-0.9901435101275791,-0.14005652199107593,9.037500381469728,1697.4498291015625,2
145501,202087,2017-11-27 05:50:00,8.9813814163208,-0.9754824786348625,-0.22007710893317614,9.005000114440918,1390.2742919921875,2
145503,202089,2017-11-27 06:10:00,9.583536148071287,-0.970369772621864,-0.2416247180687274,8.96500015258789,1649.415771484375,2
145515,202101,2017-11-27 08:10:00,8.444234848022461,-0.999911558611427,-0.01329943439650322,8.662500381469727,1174.9859619140625,2
145517,202103,2017-11-27 08:30:00,6.802487373352051,-0.9911908535143172,-0.13244127721205107,8.579999923706055,627.3549194335938,2
145518,202104,2017-11-27 08:40:00,6.866767406463623,-0.9853751886497982,-0.17039876053943154,8.600000381469727,691.801513671875,2
145519,202105,2017-11-27 08:50:00,7.640361309051514,-0.9851400978677632,-0.17175269305921803,8.600000381469727,883.2536010742188,2
145522,202108,2017-11-27 09:20:00,6.8793134689331055,-0.9870651118593825,-0.1603198832023797,8.600000381469727,636.03759765625,2
145540,202126,2017-11-27 12:20:00,10.093890190124512,-0.986098250277162,-0.16616329558696,8.520000457763672,1814.017822265625,2
145547,202133,2017-11-27 13:30:00,7.615346431732178,-0.9981633354940226,-0.06058015909064039,8.4975004196167,909.1614379882812,2
145550,202136,2017-11-27 14:00:00,8.698909759521484,-0.9997330901375973,0.02310299729322443,7.792500019073486,1372.7578125,2
145554,202140,2017-11-27 14:40:00,11.040164947509766,-0.9681172270550281,0.25049757419840063,7.302499771118164,2059.466064453125,2
145584,202170,2017-11-27 19:40:00,9.156421661376951,-0.9984993881542754,-0.05476286931432281,5.570000171661377,1572.83984375,2
145586,202172,2017-11-27 20:00:00,9.555408477783203,-0.9978691874856895,-0.06524633833902019,5.330000400543213,1749.132080078125,2
145589,202175,2017-11-27 20:30:00,7.636813640594482,-0.989604483219396,-0.14381573902766065,5.184999942779541,1015.272216796875,2
145595,202181,2017-11-27 21:30:00,8.306998252868652,-0.9891636108373897,-0.14681740698955678,4.820000171661377,1179.58447265625,2
145606,202192,2017-11-27 23:20:00,8.450014114379883,-0.9773245859107145,-0.2117466735853258,4.325000286102295,1315.214599609375,2
145612,202198,2017-11-28 00:20:00,8.799931526184082,-0.98823973775737,-0.15291246096131197,3.8350000381469727,1327.045166015625,2
145620,202206,2017-11-28 01:40:00,9.442509651184082,-0.9864974363240663,-0.1637767020245698,4.257500171661377,1777.9637451171875,2
145630,202216,2017-11-28 03:20:00,6.81261157989502,-0.997027206837361,-0.07705030062297022,4.134999752044678,712.6401977539062,2
145645,202231,2017-11-28 05:50:00,6.2687859535217285,-0.8344498264089338,0.551083920293543,3.950000047683716,510.91497802734375,2
145649,202235,2017-11-28 06:30:00,5.777603626251221,-0.7453962576051112,0.6666216461744208,3.9049999713897705,419.452880859375,2
145667,202253,2017-11-28 09:30:00,7.634306907653809,-0.9371109203972656,0.3490316932202429,5.980000019073486,904.1820068359376,2
145672,202258,2017-11-28 10:20:00,6.265427589416504,-0.9232969403958001,0.3840869170588272,4.367499828338623,474.702392578125,2
145674,202260,2017-11-28 10:40:00,7.326420783996582,-0.8661018263888535,0.4998676087984622,5.047500133514404,809.1228637695312,2
145676,202262,2017-11-28 11:00:00,5.255382537841797,-0.7233981377824092,0.6904311220193817,5.207499980926514,343.90673828125,2
145680,202266,2017-11-28 11:40:00,5.725887775421143,-0.6557928757064518,0.754940861374361,5.472499847412109,412.7938537597656,2
145681,202267,2017-11-28 11:50:00,5.970211982727051,-0.76942323440924,0.6387392945100714,5.465000152587891,463.052734375,2
145682,202268,2017-11-28 12:00:00,6.008343696594238,-0.7494358654812755,0.6620769468349819,5.465000152587891,482.4925537109375,2
145704,202290,2017-11-28 15:40:00,6.413826942443848,-0.7321472795993669,0.6811463579695971,4.974999904632568,609.7872314453125,2
145706,202292,2017-11-28 16:00:00,6.74937915802002,-0.683621846395896,0.7298364002502656,4.644999980926514,642.6907958984375,2
145715,202301,2017-11-28 17:30:00,8.056314468383789,-0.6985935133591293,0.7155187650177652,4.099999904632568,1170.645751953125,2
145727,202313,2017-11-28 19:30:00,8.976720809936523,-0.8119435134175981,0.583736011411911,3.0,1564.945068359375,2
145741,202327,2017-11-28 21:50:00,8.401450157165527,-0.740662397909664,0.6718773789336165,2.3550000190734863,1207.4029541015625,2
145767,202353,2017-11-29 02:10:00,9.39699363708496,-0.7630803359029722,0.6463036445496861,1.902500033378601,1837.229736328125,2
145780,202366,2017-11-29 04:20:00,9.144172668457031,-0.7727870546811403,0.6346653985504869,1.5924999713897705,1549.7080078125,2
145781,202367,2017-11-29 04:30:00,8.891500473022461,-0.8168281079939841,0.5768811333290146,1.7450000047683716,1469.81982421875,2
145788,202374,2017-11-29 05:40:00,9.481063842773438,-0.7890897124367028,0.6142779710575348,2.072499990463257,1835.013427734375,2
145790,202376,2017-11-29 06:00:00,9.821221351623535,-0.7531293356479147,0.6578724829224358,2.2099997997283936,1900.919189453125,2
145797,202383,2017-11-29 07:10:00,10.417096138000488,-0.7165732052184214,0.6975118934921455,2.0174999237060547,1950.365966796875,2
145805,202391,2017-11-29 08:30:00,9.707507133483888,-0.6415843835176386,0.7670524615867493,2.400000095367432,1954.343017578125,2
145810,202396,2017-11-29 09:20:00,8.866217613220215,-0.5391078182991218,0.8422367602098362,3.065000057220459,1450.720458984375,2
145813,202399,2017-11-29 09:50:00,8.032445907592773,-0.591972226309598,0.8059583632409667,3.400000095367432,1092.4803466796875,2
145819,202405,2017-11-29 10:50:00,7.713858127593994,-0.5255035538291876,0.8507914050534915,4.162499904632568,971.5838012695312,2
145820,202406,2017-11-29 11:00:00,7.839748859405518,-0.5654603527912857,0.824775478188552,4.507500171661377,1108.3193359375,2
145823,202409,2017-11-29 11:30:00,8.03148078918457,-0.38249643108614817,0.9239569688066428,4.860000133514404,991.1095581054688,2
145833,202419,2017-11-29 13:10:00,8.745954513549805,-0.2233683856709437,0.9747340992715688,5.597499847412109,1375.9659423828125,2
145848,202434,2017-11-29 15:40:00,8.76530933380127,-0.2437220467313683,0.9698451236857732,5.0,1360.250732421875,2
145859,202445,2017-11-29 17:30:00,8.968721389770508,-0.28335800933598326,0.9590142014303796,4.099999904632568,1570.51416015625,2
145861,202447,2017-11-29 17:50:00,9.537253379821776,-0.2984637618486232,0.9544209673216365,4.139999866485596,1641.0963134765625,2
145876,202462,2017-11-29 20:20:00,8.585051536560059,-0.5342026899868997,0.8453564254270268,3.112499952316284,1363.3895263671875,2
145877,202463,2017-11-29 20:30:00,7.807357311248779,-0.5997516340684672,0.8001862142227916,3.0999999046325684,996.1786499023438,2
145879,202465,2017-11-29 20:50:00,8.23271656036377,-0.6926003561020637,0.7213215279799255,2.744999885559082,1258.266845703125,2
145881,202467,2017-11-29 21:10:00,7.843851089477539,-0.7892343060013198,0.6140921838214642,2.1675000190734863,1047.47998046875,2
145885,202471,2017-11-29 21:50:00,7.701625347137451,-0.7711883719914663,0.636607017637374,1.7699999809265137,994.2243041992188,2
145915,202501,2017-11-30 02:50:00,7.900726318359375,-0.7803350200750516,0.6253617004937774,0.0949999988079071,1073.4652099609375,2
145917,202503,2017-11-30 03:10:00,7.89970588684082,-0.770369541489622,0.6375976549086968,0.1200000047683715,1132.408935546875,2
145922,202508,2017-11-30 04:00:00,8.132182121276855,-0.8050818841608707,0.5931636871859085,-0.1024999991059303,1201.0911865234375,2
145938,202524,2017-11-30 06:40:00,9.913755416870115,-0.78243769985091,0.6227288702573673,-0.3499999940395355,1993.3885498046875,2
145954,202540,2017-11-30 09:20:00,8.819811820983887,-0.7358013135033025,0.6771974800948501,2.117499828338623,1531.185302734375,2
145962,202548,2017-11-30 10:40:00,8.41657829284668,-0.6504911642957969,0.7595138215813446,1.725000023841858,1476.59033203125,2
145966,202552,2017-11-30 11:20:00,8.134539604187012,-0.6173213574194008,0.7867110916174174,2.367500066757202,1096.4061279296875,2
145967,202553,2017-11-30 11:30:00,9.027043342590332,-0.4630166703302287,0.8863495715553251,2.400000095367432,1626.072021484375,2
145970,202556,2017-11-30 12:00:00,9.277098655700684,-0.5659830085421462,0.8244169054802193,2.682500123977661,1661.8699951171875,2
145976,202562,2017-11-30 13:00:00,8.976144790649414,-0.5077673518255014,0.8614942346992912,3.8975000381469727,1431.666259765625,2
145982,202568,2017-11-30 14:00:00,10.461590766906738,-0.45822239003609133,0.8888375786776863,2.569999933242798,1964.5457763671875,2
145989,202575,2017-11-30 15:10:00,8.60361385345459,-0.5511310316305524,0.8344187114236131,2.497499942779541,1419.310791015625,2
145994,202580,2017-11-30 16:00:00,9.292579650878906,-0.6031112095606009,0.7976571123624165,2.302500009536743,1667.2010498046875,2
146000,202586,2017-11-30 17:00:00,9.750201225280762,-0.5126126262391022,0.8586199947708244,2.125,1931.7691650390625,2
146012,202598,2017-11-30 19:00:00,10.43703269958496,-0.311688904987789,0.9501842066186499,1.870000004768372,1976.3070068359373,2
146016,202602,2017-11-30 19:40:00,10.315522193908691,-0.4408210723002719,0.8975949989923286,1.902500033378601,2025.7020263671875,2
146034,202620,2017-11-30 22:40:00,10.349324226379396,-0.36492974696987157,0.9310350582961446,1.9674999713897705,2010.715087890625,2
146042,202628,2017-12-01 00:00:00,9.08204460144043,-0.41049253459508,0.9118639586263442,1.992500066757202,1718.3402099609375,2
146046,202632,2017-12-01 00:40:00,10.34130573272705,-0.42109513970907386,0.9070164735623029,1.995000004768372,1992.0872802734373,2
146047,202633,2017-12-01 00:50:00,10.27785873413086,-0.4613006712714127,0.8872438732865637,2.0,1961.4005126953125,2
146051,202637,2017-12-01 01:30:00,9.206839561462402,-0.2468470613096055,0.9690544506490911,1.875,1796.3717041015625,2
146069,202655,2017-12-01 04:30:00,9.097729682922363,-0.48130114325791473,0.8765553088645486,1.8949999809265137,1647.1920166015625,2
146074,202660,2017-12-01 05:20:00,8.893505096435547,-0.44032379315764164,0.8978390485934917,1.692500114440918,1422.8939208984375,2
146084,202670,2017-12-01 07:00:00,9.737504959106444,-0.411616590258812,0.9113571103709617,1.7549999952316284,1879.5869140625,2
146086,202672,2017-12-01 07:20:00,9.66084098815918,-0.4171703275427055,0.9088283214215498,1.7799999713897705,1825.8104248046875,2
146087,202673,2017-12-01 07:30:00,9.685826301574709,-0.36691945107226726,0.9302527164296948,1.8975000381469729,1848.8094482421875,2
146089,202675,2017-12-01 07:50:00,8.533466339111328,-0.3116757463911435,0.9501885229319094,1.909999966621399,1416.288818359375,2
146123,202709,2017-12-01 13:30:00,5.180689334869385,-0.2378338568390098,0.9713058511823561,5.194999694824219,354.85479736328125,2
146126,202714,2017-12-01 14:20:00,6.761793613433838,-0.3085352130144017,0.9512129216585306,5.627500057220459,732.3590698242188,2
146129,202717,2017-12-01 14:50:00,7.515572071075439,-0.39441105359588613,0.9189341221226813,5.337500095367432,907.617919921875,2
146138,202726,2017-12-01 16:20:00,6.475039005279541,-0.45306577606864995,0.8914770903143344,4.505000114440918,567.906494140625,2
146152,202740,2017-12-01 18:40:00,6.793056488037109,-0.4380398381665479,0.8989555607364719,4.167500019073486,632.8107299804688,2
146158,202746,2017-12-01 19:40:00,6.487006664276123,-0.43145024116423925,0.902136735422807,3.784999847412109,465.0497131347656,2
146183,202771,2017-12-01 23:50:00,6.509775161743164,-0.6111533311601653,0.7915122272029873,3.4131579399108887,490.9390869140625,2
146186,202774,2017-12-02 00:20:00,6.301065921783447,-0.6965995194781189,0.7174601797053645,3.2799999713897705,591.8370361328125,2
146188,202776,2017-12-02 00:40:00,7.02918004989624,-0.5849613901700783,0.8110611395020041,3.427500009536743,611.0026245117188,2
146193,202781,2017-12-02 01:30:00,4.7803144454956055,-0.47887432151688375,0.8778834684579407,3.684999942779541,264.1044616699219,2
146205,202793,2017-12-02 03:30:00,6.865607261657715,-0.7069519701969786,0.7072615582898665,4.320000171661377,562.8197631835938,2
146216,202804,2017-12-02 05:20:00,6.778270721435547,-0.9371410336037075,0.34895083197518656,3.625,567.7661743164062,2
146218,202806,2017-12-02 05:40:00,6.37540864944458,-0.9452414746901615,0.32637180412157035,3.4600000381469727,495.94189453125,2
146221,202809,2017-12-02 06:10:00,6.257072925567627,-0.9132781422522726,0.40733651307516966,3.757499933242798,460.44622802734375,2
146230,202818,2017-12-02 07:40:00,5.801400661468506,-0.9688120645028961,0.24779665791458172,3.40250015258789,394.052978515625,2
146231,202819,2017-12-02 07:50:00,5.968741893768311,-0.9770427830669534,0.2130431882430938,3.164999961853028,363.1853332519531,2
146233,202821,2017-12-02 08:10:00,5.354081630706787,-0.993664975367723,0.11238290229150698,3.004999876022339,286.10369873046875,2
146234,202822,2017-12-02 08:20:00,6.370341300964356,-0.9705652024692129,0.2408385097028627,3.122499942779541,413.2020263671875,2
146235,202823,2017-12-02 08:30:00,6.031575679779053,-0.9905880863000934,0.13687674484848972,3.077499866485596,430.7920837402344,2
146250,202838,2017-12-02 11:00:00,3.742058277130127,-0.9940373036428404,0.10904053817948453,4.292500019073486,119.38780212402344,2
146261,202851,2017-12-02 13:10:00,3.0138885974884038,-0.9999948079933135,0.003222419342043358,5.28000020980835,29.73072052001953,2
146271,202863,2017-12-02 15:10:00,3.7293026447296143,-0.8947963575846507,-0.44647449921943116,5.900000095367432,60.20930099487305,2
146272,202864,2017-12-02 15:20:00,3.875347375869751,-0.9015522070912787,-0.43267033395975296,5.907500267028809,78.7261734008789,2
146287,202879,2017-12-02 17:50:00,5.35716438293457,-0.9341885505397292,0.35677969678848015,6.634999752044678,305.6522521972656,2
146288,202880,2017-12-02 18:00:00,5.846758842468262,-0.9589649852261646,0.28352452647025417,6.659999847412109,424.9509582519531,2
146300,202892,2017-12-02 20:00:00,5.575735569000244,-0.9173262026044066,0.39813645652637636,6.702499866485596,303.85748291015625,2
146306,202898,2017-12-02 21:00:00,7.084967136383057,-0.9406514891477634,0.33937409442103134,6.926315784454346,742.3873901367188,2
146316,202908,2017-12-02 22:40:00,6.480082035064697,-0.9950002726971549,0.0998722050051336,6.800000190734863,498.9099426269531,2
146324,202916,2017-12-03 00:00:00,6.41450309753418,-0.9507802805098315,0.3098658712953816,7.007500171661377,546.0988159179688,2
146343,202935,2017-12-03 03:10:00,7.011505603790283,-0.7641182723437954,0.6450761705956385,7.699999809265137,754.57275390625,2
146365,202957,2017-12-03 06:50:00,5.843402862548828,-0.7134632125875928,0.7006926889044807,8.369999885559082,454.0306701660156,2
146368,202960,2017-12-03 07:20:00,6.306164264678955,-0.7443567907248684,0.6677821262221493,8.389999389648438,513.8450927734375,2
146378,202970,2017-12-03 09:00:00,6.0373382568359375,-0.7493984840744914,0.6621192581905878,8.605000495910645,534.8343505859375,2
146379,202971,2017-12-03 09:10:00,6.741144180297852,-0.7090959574675387,0.7051119933054567,8.670000076293945,601.4588012695312,2
146399,202991,2017-12-03 12:30:00,4.406424522399902,-0.3898876649071158,0.9208624266160915,9.897500038146973,160.5439910888672,2
146405,202997,2017-12-03 13:30:00,4.036990642547607,-0.2200386603309172,0.9754911521688832,9.607500076293944,111.69529724121094,2
146415,203007,2017-12-03 15:10:00,5.894323825836182,-0.9065653580942873,0.4220654587897198,9.074999809265137,382.7511291503906,2
146429,203021,2017-12-03 17:30:00,6.027268886566162,-0.825905068050336,0.5638092040475836,8.397500038146973,394.2706604003906,2
146434,203026,2017-12-03 18:20:00,6.349239826202393,-0.7674169620171444,0.641148349766555,7.699999809265137,531.8731689453125,2
146468,203060,2017-12-04 00:00:00,8.27437973022461,-0.8389602514103067,0.5441927016724452,6.159999847412109,967.9307250976562,2
146469,203061,2017-12-04 00:10:00,8.30295467376709,-0.842381738567708,0.5388812545706573,6.012499809265137,1002.1846313476562,2
146487,203079,2017-12-04 03:10:00,8.284433364868164,-0.8703058581590526,0.4925116376838572,6.0625,1090.4337158203125,2
146489,203081,2017-12-04 03:30:00,8.430935859680176,-0.8581852894338604,0.5133400520116478,6.045000076293945,1165.396240234375,2
146494,203086,2017-12-04 04:20:00,7.653613090515137,-0.8739029537783488,0.4861004293121711,5.742499828338623,856.5844116210938,2
146499,203091,2017-12-04 05:10:00,8.636651039123535,-0.7745948040795181,0.6324578163743516,6.414999961853027,1229.544677734375,2
146509,203101,2017-12-04 06:50:00,7.17096471786499,-0.7512853660191376,0.6599774987115018,6.682499885559082,844.8589477539062,2
146512,203104,2017-12-04 07:20:00,7.239777565002441,-0.8119363622747223,0.5837459581154211,7.0,768.7301025390625,2
146526,203118,2017-12-04 09:40:00,8.130439758300781,-0.764583635514689,0.6445245257576636,7.8125,1174.8626708984375,2
146530,203122,2017-12-04 10:20:00,5.973662376403809,-0.7916717050216029,0.6109467337405022,8.102499961853027,462.3292236328125,2
146532,203124,2017-12-04 10:40:00,6.473965644836426,-0.8494841700796472,0.5276141059373727,8.420000076293945,573.2925415039062,2
146535,203127,2017-12-04 11:10:00,6.674368858337402,-0.8720714619746228,0.4893785500095443,8.4975004196167,689.8226318359375,2
146541,203133,2017-12-04 12:10:00,8.014871597290039,-0.8904812015289012,0.4550200322223675,8.670000076293945,1021.3043212890624,2
146548,203140,2017-12-04 13:20:00,7.633027076721191,-0.9296138098238308,0.36853516058148716,8.802499771118164,928.653564453125,2
146562,203154,2017-12-04 15:40:00,6.714964866638184,-0.9490893466490855,0.3150070032193125,8.600000381469727,709.5276489257812,2
146564,203156,2017-12-04 16:00:00,5.218225479125977,-0.9661173179721141,0.2581033279800341,8.600000381469727,281.1351318359375,2
146565,203157,2017-12-04 16:10:00,6.075572967529297,-0.9600352465751026,0.27987912629112227,8.572500228881836,483.823974609375,2
146571,203163,2017-12-04 17:10:00,5.705376625061035,-0.9977536415012964,0.06699008039181893,8.289999961853027,403.5146484375,2
146592,203184,2017-12-04 20:40:00,6.0373215675354,-0.9067118767163785,0.42175060476715703,7.800000190734863,495.7044067382813,2
146599,203191,2017-12-04 21:50:00,4.98790454864502,-0.9982025542663178,0.05993046517589267,7.699999809265137,208.5225830078125,2
146608,203200,2017-12-04 23:20:00,4.778606414794922,-0.9792497615254205,-0.20265711078668586,7.5,195.1911163330078,2
146625,203217,2017-12-05 02:10:00,6.698258876800537,-0.9984349788643564,-0.05592488694787131,7.429999828338623,656.6827392578125,2
146627,203219,2017-12-05 02:30:00,6.216023921966553,-0.9996029558347538,0.02817677565697122,7.462500095367432,582.8795166015625,2
146634,203226,2017-12-05 03:40:00,6.230698585510254,-0.9842717846786151,0.1766608442342956,7.5,548.0051879882812,2
146639,203231,2017-12-05 04:30:00,4.455726623535156,-0.9871571714000498,-0.15975205461418285,7.5,151.4381866455078,2
146652,203244,2017-12-05 06:40:00,5.789026737213135,-0.9982787861677446,0.058646952925574626,7.369999885559082,480.89990234375,2
146657,203249,2017-12-05 07:30:00,5.591158390045166,-0.9866402951952302,-0.1629138664972045,7.517499923706055,301.0346374511719,2
146658,203250,2017-12-05 07:40:00,5.7502522468566895,-0.9697115943456472,-0.24425278666091596,7.409999847412109,309.5835876464844,2
146661,203253,2017-12-05 08:10:00,5.757165908813477,-0.9495625092287439,-0.31357780703871835,7.199999809265137,315.22119140625,2
146681,203273,2017-12-05 11:30:00,5.245051860809326,-0.9905003980096108,-0.13750985980213418,7.454999923706055,328.60760498046875,2
146686,203278,2017-12-05 12:20:00,6.692859172821045,-0.9262584280809483,-0.37688900807666287,7.099999904632568,711.2738647460938,2
146698,203290,2017-12-05 14:20:00,5.202254772186279,-0.9555671761801953,-0.29477342452637695,7.702499866485596,291.2244873046875,2
146705,203297,2017-12-05 15:30:00,6.649132251739502,-0.9789889239205181,-0.20391342977093538,7.900000095367432,607.134521484375,2
146718,203310,2017-12-05 17:40:00,7.003751277923584,-0.9446856606000334,-0.3279771373993595,7.8525004386901855,700.3342895507812,2
146719,203311,2017-12-05 17:50:00,6.923590183258057,-0.9449433871314243,-0.32723385386691145,7.887500286102295,687.7268676757812,2
146723,203315,2017-12-05 18:30:00,6.398921966552734,-0.9319614340308334,-0.3625574236989123,7.857500076293945,510.7505798339844,2
146737,203329,2017-12-05 20:50:00,7.281725406646728,-0.9523270072521116,-0.3050791229472062,7.920000076293945,676.6961059570312,2
146757,203349,2017-12-06 00:10:00,8.177594184875488,-0.9126192360921775,-0.408810628426574,7.885000228881836,1155.28369140625,2
146760,203352,2017-12-06 00:40:00,6.279316425323486,-0.8842786951661862,-0.46695951567045635,8.107500076293945,574.4796142578125,2
146781,203373,2017-12-06 04:10:00,7.708253383636475,-0.7924013592165786,-0.6100000704194375,8.182499885559082,1101.62890625,2
146786,203378,2017-12-06 05:00:00,7.696901321411133,-0.7440654161279284,-0.668106770301254,8.194999694824219,911.6220703125,2
146800,203392,2017-12-06 07:20:00,7.780278205871582,-0.5365905535018723,-0.843842744765015,8.132500648498535,986.493408203125,2
146803,203395,2017-12-06 07:50:00,7.398257255554199,-0.5012115048513045,-0.8653248103485135,8.394999504089355,836.9810791015625,2
146817,203409,2017-12-06 10:10:00,9.939801216125488,-0.6206126278718251,-0.7841173165579418,9.184999465942385,1983.75927734375,2
146827,203419,2017-12-06 11:50:00,10.857362747192385,-0.6483226068903593,-0.7613657448262883,9.699999809265137,2014.7528076171875,2
146828,203420,2017-12-06 12:00:00,10.376188278198242,-0.564801878714589,-0.8252265372614181,9.69499969482422,1870.7734375,2
146830,203422,2017-12-06 12:20:00,11.250676155090332,-0.6841639420994947,-0.7293282527990255,9.65250015258789,2038.9918212890625,2
146831,203423,2017-12-06 12:30:00,11.05383014678955,-0.7282831933028001,-0.6852762876042598,9.467499732971191,2009.0413818359373,2
146839,203431,2017-12-06 13:50:00,10.854198455810549,-0.5242729051252885,-0.8515503044162983,9.754999160766602,1991.55908203125,2
146840,203432,2017-12-06 14:00:00,10.476981163024902,-0.5194046919896098,-0.8545283880241653,9.894999504089355,1948.2601318359373,2
146845,203437,2017-12-06 14:50:00,11.430060386657717,-0.5153886659882769,-0.8569565467226588,9.699999809265137,2041.3516845703125,2
146850,203442,2017-12-06 15:40:00,9.206777572631836,-0.2469926127177758,-0.9690173627251716,9.404999732971191,1587.368408203125,2
146855,203447,2017-12-06 16:30:00,9.897252082824709,-0.3791213287462824,-0.9253469717298767,8.899999618530273,1762.46240234375,2
146856,203448,2017-12-06 16:40:00,10.169866561889648,-0.3924604275936818,-0.9197688909573886,8.885000228881836,1784.7427978515625,2
146874,203466,2017-12-06 19:40:00,11.06516933441162,-0.4214439112368585,-0.9068544699572136,9.18000030517578,2005.68603515625,2
146879,203471,2017-12-06 20:30:00,11.552739143371582,-0.3448369757688413,-0.9386625912129446,8.9399995803833,1987.6226806640625,2
146884,203476,2017-12-06 21:20:00,12.535813331604004,-0.41752100608976644,-0.9086672710479834,9.0,2045.25390625,2
146886,203478,2017-12-06 21:40:00,12.352595329284668,-0.3866888577980366,-0.9222102402678306,9.192500114440918,2045.4384765625,2
146898,203490,2017-12-06 23:40:00,13.066779136657717,-0.3817659918688907,-0.9242590153481663,9.399999618530272,2066.507080078125,2
146899,203491,2017-12-06 23:50:00,13.297987937927246,-0.40194358233371996,-0.9156644345068428,9.484210014343262,2056.4296875,2
146910,203502,2017-12-07 01:40:00,13.40941047668457,-0.45512982897631943,-0.8904250888064567,9.894999504089355,2008.63427734375,2
146931,203523,2017-12-07 05:10:00,12.920470237731934,-0.3588169293544871,-0.9334079554024687,10.699999809265137,2048.123291015625,2
146934,203526,2017-12-07 05:40:00,14.075101852416992,-0.36033851660989397,-0.932821608587291,10.797500610351562,2055.031494140625,2
146935,203527,2017-12-07 05:50:00,13.634631156921388,-0.38503510755591713,-0.9229019265064968,10.920000076293944,2054.139892578125,2
146939,203531,2017-12-07 06:30:00,12.56975555419922,-0.43243070100036257,-0.9016671718723794,11.18000030517578,2006.7188720703125,2
146946,203538,2017-12-07 07:40:00,11.230277061462402,-0.4991023250312495,-0.8665430567192844,11.375,2045.585693359375,2
